x,y,species cloglog values
4749.0,4749.0,0.64287674
4750.0,4750.0,0.09098283
4751.0,4751.0,0.270374
4752.0,4752.0,0.04632372
4753.0,4753.0,0.052411295
4754.0,4754.0,0.41778868
4755.0,4755.0,0.84918976
4756.0,4756.0,0.73929274
4757.0,4757.0,0.09955082
4758.0,4758.0,0.5413147
4759.0,4759.0,0.9994019
4760.0,4760.0,0.16129404
4761.0,4761.0,0.6973017
4762.0,4762.0,0.68980134
4763.0,4763.0,0.85927427
4764.0,4764.0,0.29708686
4765.0,4765.0,0.40992537
4766.0,4766.0,0.95838475
4767.0,4767.0,0.05820901
4768.0,4768.0,0.4425056
4769.0,4769.0,0.024157885
4770.0,4770.0,0.54831296
4771.0,4771.0,0.24527717
4772.0,4772.0,0.40905678
4773.0,4773.0,0.48030075
4774.0,4774.0,0.3573018
4775.0,4775.0,0.5191275
4776.0,4776.0,0.7954563
4777.0,4777.0,0.039281096
4778.0,4778.0,0.6995838
4779.0,4779.0,0.06575212
4780.0,4780.0,0.07492434
4781.0,4781.0,0.68383527
4782.0,4782.0,0.34217265
4783.0,4783.0,0.013926521
4784.0,4784.0,0.52479714
4785.0,4785.0,0.3920422
4786.0,4786.0,0.030320523
4787.0,4787.0,0.6052425
4788.0,4788.0,0.011632385
4789.0,4789.0,0.0526596
4790.0,4790.0,0.11761688
4791.0,4791.0,0.18382725
4792.0,4792.0,0.5707327
4793.0,4793.0,0.48649487
4794.0,4794.0,0.7676104
4795.0,4795.0,0.23445855
4796.0,4796.0,0.022797892
4797.0,4797.0,0.01757278
4798.0,4798.0,0.36061794
4799.0,4799.0,0.6077862
4800.0,4800.0,0.68212324
4801.0,4801.0,0.80685276
4802.0,4802.0,0.4002429
4803.0,4803.0,0.5691245
4804.0,4804.0,0.44738176
4805.0,4805.0,0.042275496
4806.0,4806.0,0.19832854
4807.0,4807.0,0.02634199
4808.0,4808.0,0.7123943
4809.0,4809.0,0.24794291
4810.0,4810.0,0.55655324
4811.0,4811.0,0.38361683
4812.0,4812.0,0.6495293
4813.0,4813.0,0.6301305
4814.0,4814.0,0.9443001
4815.0,4815.0,0.43419248
4816.0,4816.0,0.7247563
4817.0,4817.0,0.4318794
4818.0,4818.0,0.0012434173
4819.0,4819.0,0.12620497
4820.0,4820.0,0.043850705
4821.0,4821.0,0.2194913
4822.0,4822.0,0.2531988
4823.0,4823.0,0.39797854
4824.0,4824.0,0.1801718
4825.0,4825.0,0.5391627
4826.0,4826.0,0.61719906
4827.0,4827.0,0.9008434
4828.0,4828.0,0.11991262
4829.0,4829.0,0.61622465
4830.0,4830.0,0.114495136
4831.0,4831.0,0.5690633
4832.0,4832.0,0.23387425
4833.0,4833.0,0.6901779
4834.0,4834.0,0.87830245
4835.0,4835.0,0.46797082
4836.0,4836.0,0.6699136
4837.0,4837.0,0.3350183
4838.0,4838.0,0.56727487
4839.0,4839.0,0.12773754
4840.0,4840.0,0.7110178
4841.0,4841.0,0.0180552
4842.0,4842.0,0.42056972
4843.0,4843.0,0.18327786
4844.0,4844.0,0.10327402
4845.0,4845.0,0.6616088
4846.0,4846.0,0.6387121
4847.0,4847.0,0.2608083
4848.0,4848.0,0.23992805
4849.0,4849.0,0.11672364
4850.0,4850.0,0.4915023
4851.0,4851.0,0.3131625
4852.0,4852.0,0.52832043
4853.0,4853.0,0.8825625
4854.0,4854.0,0.5249383
4855.0,4855.0,0.7348765
4856.0,4856.0,0.5626034
4857.0,4857.0,0.054312054
4858.0,4858.0,0.24259666
4859.0,4859.0,0.6475656
4860.0,4860.0,0.16224419
4861.0,4861.0,0.8218893
4862.0,4862.0,0.7321269
4863.0,4863.0,0.27825776
4864.0,4864.0,0.34239104
4865.0,4865.0,0.58248764
4866.0,4866.0,0.5968073
4867.0,4867.0,0.19421636
4868.0,4868.0,0.71355015
4869.0,4869.0,0.62076706
4870.0,4870.0,0.62543833
4871.0,4871.0,0.8380042
4872.0,4872.0,0.671213
4873.0,4873.0,0.36030886
4874.0,4874.0,0.09342788
4875.0,4875.0,0.21373773
4876.0,4876.0,0.82429516
4877.0,4877.0,0.20153387
4878.0,4878.0,0.58136046
4879.0,4879.0,0.019149479
4880.0,4880.0,0.7709166
4881.0,4881.0,0.6369845
4882.0,4882.0,0.78049684
4883.0,4883.0,0.58180404
4884.0,4884.0,0.34058356
4885.0,4885.0,0.4233769
4886.0,4886.0,0.40619248
4887.0,4887.0,0.014906862
4888.0,4888.0,0.71135026
4889.0,4889.0,0.03477067
4890.0,4890.0,0.661637
4891.0,4891.0,0.12867779
4892.0,4892.0,0.08839143
4893.0,4893.0,0.19173291
4894.0,4894.0,0.58695626
4895.0,4895.0,0.61692953
4896.0,4896.0,0.013433748
4897.0,4897.0,0.6830518
4898.0,4898.0,0.6588735
4899.0,4899.0,0.7715579
4900.0,4900.0,0.32467782
4901.0,4901.0,0.020824825
4902.0,4902.0,0.49301437
4903.0,4903.0,0.4788774
4904.0,4904.0,0.833032
4905.0,4905.0,0.043440454
4906.0,4906.0,0.6740473
4907.0,4907.0,0.041942015
4908.0,4908.0,0.17876606
4909.0,4909.0,0.50310946
4910.0,4910.0,0.48978975
4911.0,4911.0,0.15377346
4912.0,4912.0,0.61665887
4913.0,4913.0,0.46952587
4914.0,4914.0,0.17646427
4915.0,4915.0,0.14770669
4916.0,4916.0,0.20887475
4917.0,4917.0,0.791291
4918.0,4918.0,0.7967057
4919.0,4919.0,0.055793665
4920.0,4920.0,0.6177325
4921.0,4921.0,0.014872639
4922.0,4922.0,0.22915578
4923.0,4923.0,0.6577547
4924.0,4924.0,0.12588021
4925.0,4925.0,0.15930733
4926.0,4926.0,0.08156495
4927.0,4927.0,0.8274373
4928.0,4928.0,0.036394875
4929.0,4929.0,0.90068305
4930.0,4930.0,0.49787685
4931.0,4931.0,0.7508545
4932.0,4932.0,0.10842089
4933.0,4933.0,0.0046101017
4934.0,4934.0,0.1717582
4935.0,4935.0,0.76400584
4936.0,4936.0,0.41557425
4937.0,4937.0,0.23688956
4938.0,4938.0,0.18930443
4939.0,4939.0,0.6519948
4940.0,4940.0,0.30317488
4941.0,4941.0,0.5245838
4942.0,4942.0,0.57606274
4943.0,4943.0,0.5743634
4944.0,4944.0,0.018981544
4945.0,4945.0,0.2572462
4946.0,4946.0,0.36392915
4947.0,4947.0,0.6648299
4948.0,4948.0,0.6304071
4949.0,4949.0,0.5031572
4950.0,4950.0,0.2883267
4951.0,4951.0,0.5131636
4952.0,4952.0,0.69051945
4953.0,4953.0,0.7373991
4954.0,4954.0,0.13502099
4955.0,4955.0,0.4189677
4956.0,4956.0,0.561688
4957.0,4957.0,0.27408907
4958.0,4958.0,0.52393186
4959.0,4959.0,0.15774158
4960.0,4960.0,0.235722
4961.0,4961.0,0.3440075
4962.0,4962.0,0.47793072
4963.0,4963.0,0.19832873
4964.0,4964.0,0.24726762
4965.0,4965.0,0.22776833
4966.0,4966.0,0.60067177
4967.0,4967.0,0.70319384
4968.0,4968.0,0.48160142
4969.0,4969.0,0.6618019
4970.0,4970.0,0.17616126
4971.0,4971.0,0.6221792
4972.0,4972.0,0.25187293
4973.0,4973.0,0.21908298
4974.0,4974.0,0.01934858
4975.0,4975.0,0.2367832
4976.0,4976.0,0.10043129
4977.0,4977.0,0.6412468
4978.0,4978.0,0.17251047
4979.0,4979.0,0.7296059
4980.0,4980.0,0.07042318
4981.0,4981.0,0.06678815
4982.0,4982.0,0.01863018
4983.0,4983.0,0.16857152
4984.0,4984.0,0.58192235
4985.0,4985.0,0.05673541
4986.0,4986.0,0.008595051
4987.0,4987.0,0.0031411625
4988.0,4988.0,0.05498016
4989.0,4989.0,0.07802708
4990.0,4990.0,0.75515693
4991.0,4991.0,0.3656757
4992.0,4992.0,0.13624413
4993.0,4993.0,0.15760772
4994.0,4994.0,0.07744921
4995.0,4995.0,0.05529387
4996.0,4996.0,0.3280608
4997.0,4997.0,0.069079
4998.0,4998.0,0.0044139475
4999.0,4999.0,0.42246234
5000.0,5000.0,0.11485294
5001.0,5001.0,0.3675404
5002.0,5002.0,0.32967293
5003.0,5003.0,0.4948624
5004.0,5004.0,0.18263094
5005.0,5005.0,0.31815344
5006.0,5006.0,0.5850666
5007.0,5007.0,0.7040981
5008.0,5008.0,0.41297907
5009.0,5009.0,0.23048702
5010.0,5010.0,0.7189336
5011.0,5011.0,0.86895376
5012.0,5012.0,0.7080398
5013.0,5013.0,0.77517605
5014.0,5014.0,0.47961336
5015.0,5015.0,0.85197777
5016.0,5016.0,0.4028192
5017.0,5017.0,0.542125
5018.0,5018.0,0.08204035
5019.0,5019.0,0.00801596
5020.0,5020.0,0.046438824
5021.0,5021.0,0.13494037
5022.0,5022.0,0.9849229
5023.0,5023.0,0.6825312
5024.0,5024.0,0.012355298
5025.0,5025.0,0.8410522
5026.0,5026.0,0.020598559
5027.0,5027.0,0.08752224
5028.0,5028.0,0.40887445
5029.0,5029.0,0.8444688
5030.0,5030.0,0.59213674
5031.0,5031.0,0.24332967
5032.0,5032.0,0.2007673
5033.0,5033.0,0.17843315
5034.0,5034.0,0.0874811
5035.0,5035.0,0.35011613
5036.0,5036.0,0.54784787
5037.0,5037.0,0.5157569
5038.0,5038.0,0.46023655
5039.0,5039.0,0.3035816
5040.0,5040.0,0.016610702
5041.0,5041.0,0.032464977
5042.0,5042.0,0.78595906
5043.0,5043.0,0.030029867
5044.0,5044.0,0.21291491
5045.0,5045.0,0.5716573
5046.0,5046.0,0.80021745
5047.0,5047.0,0.51798236
5048.0,5048.0,0.659251
5049.0,5049.0,0.11927522
5050.0,5050.0,0.09843823
5051.0,5051.0,0.5750099
5052.0,5052.0,0.021955712
5053.0,5053.0,0.16147721
5054.0,5054.0,0.16002117
5055.0,5055.0,0.018510295
5056.0,5056.0,0.23012596
5057.0,5057.0,0.07213328
5058.0,5058.0,0.23298754
5059.0,5059.0,0.39993557
5060.0,5060.0,0.5710225
5061.0,5061.0,0.19106825
5062.0,5062.0,0.25150326
5063.0,5063.0,0.21615349
5064.0,5064.0,0.84946865
5065.0,5065.0,0.10710836
5066.0,5066.0,0.35339925
5067.0,5067.0,0.33971244
5068.0,5068.0,0.12273125
5069.0,5069.0,0.6900727
5070.0,5070.0,0.19384485
5071.0,5071.0,0.35969737
5072.0,5072.0,0.043679096
5073.0,5073.0,0.4823882
5074.0,5074.0,0.23227574
5075.0,5075.0,0.5822208
5076.0,5076.0,0.53264666
5077.0,5077.0,0.072904035
5078.0,5078.0,0.0320117
5079.0,5079.0,0.71434605
5080.0,5080.0,0.15541989
5081.0,5081.0,0.20827219
5082.0,5082.0,0.900004
5083.0,5083.0,0.3247912
5084.0,5084.0,0.42291096
5085.0,5085.0,0.16322279
5086.0,5086.0,0.21703368
5087.0,5087.0,0.31903473
5088.0,5088.0,0.49161533
5089.0,5089.0,0.010729271
5090.0,5090.0,0.044611026
5091.0,5091.0,0.13259634
5092.0,5092.0,0.5131068
5093.0,5093.0,0.3052052
5094.0,5094.0,0.07023795
5095.0,5095.0,0.53252757
5096.0,5096.0,0.1722041
5097.0,5097.0,0.30591613
5098.0,5098.0,0.7950508
5099.0,5099.0,0.45950723
5100.0,5100.0,0.5158017
5101.0,5101.0,0.3881317
5102.0,5102.0,0.2702936
5103.0,5103.0,0.5681576
5104.0,5104.0,0.446113
5105.0,5105.0,0.009464985
5106.0,5106.0,0.28378278
5107.0,5107.0,0.036227047
5108.0,5108.0,0.721611
5109.0,5109.0,0.4819519
5110.0,5110.0,0.15327838
5111.0,5111.0,0.07087089
5112.0,5112.0,0.34727296
5113.0,5113.0,0.015438116
5114.0,5114.0,0.015190237
5115.0,5115.0,0.9061261
5116.0,5116.0,0.43211612
5117.0,5117.0,0.15771568
5118.0,5118.0,0.02977504
5119.0,5119.0,0.084840596
5120.0,5120.0,0.19106755
5121.0,5121.0,0.32469746
5122.0,5122.0,0.15405823
5123.0,5123.0,0.10183901
5124.0,5124.0,0.68835604
5125.0,5125.0,0.28273648
5126.0,5126.0,0.8363269
5127.0,5127.0,0.31695083
5128.0,5128.0,0.8049087
5129.0,5129.0,0.004649632
5130.0,5130.0,0.010018097
5131.0,5131.0,0.4885692
5132.0,5132.0,0.0063512744
5133.0,5133.0,0.09323135
5134.0,5134.0,0.7071399
5135.0,5135.0,0.09362157
5136.0,5136.0,0.23533532
5137.0,5137.0,0.047574688
5138.0,5138.0,0.23195592
5139.0,5139.0,0.50485885
5140.0,5140.0,0.49159473
5141.0,5141.0,0.589255
5142.0,5142.0,0.69865876
5143.0,5143.0,0.06659635
5144.0,5144.0,0.1421658
5145.0,5145.0,0.10084742
5146.0,5146.0,0.35331666
5147.0,5147.0,0.35829505
5148.0,5148.0,0.6718574
5149.0,5149.0,0.22869287
5150.0,5150.0,0.9012199
5151.0,5151.0,0.23167229
5152.0,5152.0,0.9132842
5153.0,5153.0,0.41509098
5154.0,5154.0,0.41204903
5155.0,5155.0,0.3605008
5156.0,5156.0,0.5292242
5157.0,5157.0,0.6615706
5158.0,5158.0,0.6983788
5159.0,5159.0,0.014129972
5160.0,5160.0,0.7394706
5161.0,5161.0,0.5341536
5162.0,5162.0,0.81845015
5163.0,5163.0,0.8993241
5164.0,5164.0,0.20983529
5165.0,5165.0,0.015102337
5166.0,5166.0,0.17035727
5167.0,5167.0,0.3254248
5168.0,5168.0,0.031118551
5169.0,5169.0,0.28839144
5170.0,5170.0,0.21527305
5171.0,5171.0,0.6666116
5172.0,5172.0,0.65143776
5173.0,5173.0,0.344519
5174.0,5174.0,0.44631884
5175.0,5175.0,0.7082644
5176.0,5176.0,0.2541232
5177.0,5177.0,0.9046435
5178.0,5178.0,0.7231096
5179.0,5179.0,0.8635183
5180.0,5180.0,0.073379956
5181.0,5181.0,0.29868415
5182.0,5182.0,0.012562701
5183.0,5183.0,0.27431634
5184.0,5184.0,0.11027305
5185.0,5185.0,0.5438682
5186.0,5186.0,0.5730003
5187.0,5187.0,0.73776317
5188.0,5188.0,0.28659976
5189.0,5189.0,0.251325
5190.0,5190.0,0.40700355
5191.0,5191.0,0.06943111
5192.0,5192.0,0.055767145
5193.0,5193.0,0.23658755
5194.0,5194.0,0.733339
5195.0,5195.0,0.7597397
5196.0,5196.0,0.013368406
5197.0,5197.0,0.54852676
5198.0,5198.0,0.20411974
5199.0,5199.0,0.77022886
5200.0,5200.0,0.060439542
5201.0,5201.0,0.020662744
5202.0,5202.0,0.13607094
5203.0,5203.0,0.22402775
5204.0,5204.0,0.30871117
5205.0,5205.0,0.22762129
5206.0,5206.0,0.27335423
5207.0,5207.0,0.23783611
5208.0,5208.0,0.60836273
5209.0,5209.0,0.08890192
5210.0,5210.0,0.783655
5211.0,5211.0,0.5478077
5212.0,5212.0,0.60665834
5213.0,5213.0,0.3837946
5214.0,5214.0,0.7660776
5215.0,5215.0,0.22229807
5216.0,5216.0,0.5543852
5217.0,5217.0,0.3158765
5218.0,5218.0,0.34236258
5219.0,5219.0,0.31163684
5220.0,5220.0,0.91319764
5221.0,5221.0,0.5297177
5222.0,5222.0,0.6033324
5223.0,5223.0,0.9275114
5224.0,5224.0,0.018820157
5225.0,5225.0,0.23375037
5226.0,5226.0,0.49769774
5227.0,5227.0,0.3554087
5228.0,5228.0,0.64958483
5229.0,5229.0,0.76518637
5230.0,5230.0,0.8533895
5231.0,5231.0,0.19736023
5232.0,5232.0,0.089185305
5233.0,5233.0,0.55476797
5234.0,5234.0,0.22813782
5235.0,5235.0,0.30960494
5236.0,5236.0,0.4448192
5237.0,5237.0,0.8264086
5238.0,5238.0,0.7172129
5239.0,5239.0,0.2796683
5240.0,5240.0,0.9895616
5241.0,5241.0,0.21396427
5242.0,5242.0,0.029381739
5243.0,5243.0,0.11380389
5244.0,5244.0,0.4877858
5245.0,5245.0,0.09029788
5246.0,5246.0,0.016683204
5247.0,5247.0,0.48438576
5248.0,5248.0,0.647504
5249.0,5249.0,0.37045008
5250.0,5250.0,0.73805207
5251.0,5251.0,0.48984382
5252.0,5252.0,0.53406394
5253.0,5253.0,0.006072953
5254.0,5254.0,0.018408444
5255.0,5255.0,0.39928815
5256.0,5256.0,0.19991346
5257.0,5257.0,0.48122546
5258.0,5258.0,0.55878067
5259.0,5259.0,0.56906736
5260.0,5260.0,0.48715582
5261.0,5261.0,0.03345961
5262.0,5262.0,0.08543305
5263.0,5263.0,0.3696552
5264.0,5264.0,0.50744194
5265.0,5265.0,0.8056667
5266.0,5266.0,0.5980115
5267.0,5267.0,0.17319356
5268.0,5268.0,0.040562212
5269.0,5269.0,0.58052367
5270.0,5270.0,0.26287073
5271.0,5271.0,0.03902196
5272.0,5272.0,0.07384369
5273.0,5273.0,0.17198956
5274.0,5274.0,0.20243128
5275.0,5275.0,0.23872387
5276.0,5276.0,0.10390777
5277.0,5277.0,0.44548383
5278.0,5278.0,0.43885517
5279.0,5279.0,0.3122618
5280.0,5280.0,0.21352515
5281.0,5281.0,0.016847061
5282.0,5282.0,0.25874564
5283.0,5283.0,0.7780661
5284.0,5284.0,0.2689296
5285.0,5285.0,0.49499115
5286.0,5286.0,0.1196121
5287.0,5287.0,0.45875016
5288.0,5288.0,0.54090375
5289.0,5289.0,0.75993055
5290.0,5290.0,0.5321128
5291.0,5291.0,0.6348184
5292.0,5292.0,0.501463
5293.0,5293.0,0.0066424794
5294.0,5294.0,0.7243689
5295.0,5295.0,0.06162973
5296.0,5296.0,0.03140781
5297.0,5297.0,0.9942476
5298.0,5298.0,0.023691453
5299.0,5299.0,0.116907805
5300.0,5300.0,0.26134026
5301.0,5301.0,0.44938093
5302.0,5302.0,0.03169847
5303.0,5303.0,0.35329714
5304.0,5304.0,0.60552186
5305.0,5305.0,0.491483
5306.0,5306.0,0.7948206
5307.0,5307.0,0.028926313
5308.0,5308.0,0.03639009
5309.0,5309.0,0.564558
5310.0,5310.0,0.12574328
5311.0,5311.0,0.24043617
5312.0,5312.0,0.07529246
5313.0,5313.0,0.3820379
5314.0,5314.0,0.63458186
5315.0,5315.0,0.11526709
5316.0,5316.0,0.11204586
5317.0,5317.0,0.019311065
5318.0,5318.0,0.7057458
5319.0,5319.0,0.017488087
5320.0,5320.0,0.16537923
5321.0,5321.0,0.48483446
5322.0,5322.0,0.73799056
5323.0,5323.0,0.75379145
5324.0,5324.0,0.75312626
5325.0,5325.0,0.016422538
5326.0,5326.0,0.15698975
5327.0,5327.0,0.5705965
5328.0,5328.0,0.8343069
5329.0,5329.0,0.07736196
5330.0,5330.0,0.53365964
5331.0,5331.0,0.2793141
5332.0,5332.0,0.5615082
5333.0,5333.0,0.03522443
5334.0,5334.0,0.23853022
5335.0,5335.0,0.028741168
5336.0,5336.0,0.70563275
5337.0,5337.0,0.05394037
5338.0,5338.0,0.036436077
5339.0,5339.0,0.010697968
5340.0,5340.0,0.068467595
5341.0,5341.0,0.47168615
5342.0,5342.0,0.4558571
5343.0,5343.0,0.045915518
5344.0,5344.0,0.4624788
5345.0,5345.0,0.010686695
5346.0,5346.0,0.851057
5347.0,5347.0,0.5084472
5348.0,5348.0,0.5154102
5349.0,5349.0,0.76726747
5350.0,5350.0,0.17340982
5351.0,5351.0,0.5548855
5352.0,5352.0,0.40072465
5353.0,5353.0,0.7007666
5354.0,5354.0,0.95812696
5355.0,5355.0,0.7458619
5356.0,5356.0,0.6158635
5357.0,5357.0,0.61248106
5358.0,5358.0,0.58130026
5359.0,5359.0,0.77560353
5360.0,5360.0,0.68670034
5361.0,5361.0,0.0063175024
5362.0,5362.0,0.32035145
5363.0,5363.0,0.029743014
5364.0,5364.0,0.019097885
5365.0,5365.0,0.46210423
5366.0,5366.0,0.34441018
5367.0,5367.0,0.018229378
5368.0,5368.0,0.08852288
5369.0,5369.0,0.07514837
5370.0,5370.0,0.55305445
5371.0,5371.0,0.7164214
5372.0,5372.0,0.78544855
5373.0,5373.0,0.0057551675
5374.0,5374.0,0.91513723
5375.0,5375.0,0.16609305
5376.0,5376.0,0.65932053
5377.0,5377.0,0.42494455
5378.0,5378.0,0.016411709
5379.0,5379.0,0.18067294
5380.0,5380.0,0.24532515
5381.0,5381.0,0.016290348
5382.0,5382.0,0.017921237
5383.0,5383.0,0.27699584
5384.0,5384.0,0.009683492
5385.0,5385.0,0.478493
5386.0,5386.0,0.41795132
5387.0,5387.0,0.98280215
5388.0,5388.0,0.3744593
5389.0,5389.0,0.037948493
5390.0,5390.0,0.4251912
5391.0,5391.0,0.008985587
5392.0,5392.0,0.080908835
5393.0,5393.0,0.33196425
5394.0,5394.0,0.2398765
5395.0,5395.0,0.39804062
5396.0,5396.0,0.26932305
5397.0,5397.0,0.41158083
5398.0,5398.0,0.11942306
5399.0,5399.0,0.63947713
5400.0,5400.0,0.8474192
5401.0,5401.0,0.6116634
5402.0,5402.0,0.14465402
5403.0,5403.0,0.6592437
5404.0,5404.0,0.15876149
5405.0,5405.0,0.23467451
5406.0,5406.0,0.34663945
5407.0,5407.0,0.508886
5408.0,5408.0,0.42232257
5409.0,5409.0,0.046370175
5410.0,5410.0,0.95275325
5411.0,5411.0,0.03592722
5412.0,5412.0,0.9295487
5413.0,5413.0,0.44272187
5414.0,5414.0,0.9223622
5415.0,5415.0,0.7953233
5416.0,5416.0,0.24792227
5417.0,5417.0,0.33991867
5418.0,5418.0,0.30615827
5419.0,5419.0,0.50937456
5420.0,5420.0,0.21976656
5421.0,5421.0,0.46052417
5422.0,5422.0,0.27410892
5423.0,5423.0,0.56811446
5424.0,5424.0,0.015960734
5425.0,5425.0,0.15765318
5426.0,5426.0,0.8844779
5427.0,5427.0,0.37258074
5428.0,5428.0,0.2754416
5429.0,5429.0,0.14984544
5430.0,5430.0,0.6877038
5431.0,5431.0,0.95572835
5432.0,5432.0,0.03803746
5433.0,5433.0,0.45222414
5434.0,5434.0,0.56803566
5435.0,5435.0,0.38488862
5436.0,5436.0,0.0730374
5437.0,5437.0,0.12234829
5438.0,5438.0,0.070840746
5439.0,5439.0,0.78938836
5440.0,5440.0,0.7724874
5441.0,5441.0,0.7454455
5442.0,5442.0,0.15865166
5443.0,5443.0,0.0147270085
5444.0,5444.0,0.59648305
5445.0,5445.0,0.19368395
5446.0,5446.0,0.08322772
5447.0,5447.0,0.10789424
5448.0,5448.0,0.062416613
5449.0,5449.0,0.36322922
5450.0,5450.0,0.8169288
5451.0,5451.0,0.1384339
5452.0,5452.0,0.12031863
5453.0,5453.0,0.1274971
5454.0,5454.0,0.09495422
5455.0,5455.0,0.15243608
5456.0,5456.0,0.3575144
5457.0,5457.0,0.18287168
5458.0,5458.0,0.75837666
5459.0,5459.0,0.22768089
5460.0,5460.0,0.037252925
5461.0,5461.0,0.29796544
5462.0,5462.0,0.0924515
5463.0,5463.0,0.11754468
5464.0,5464.0,0.18385863
5465.0,5465.0,0.31090802
5466.0,5466.0,0.27504185
5467.0,5467.0,0.8168779
5468.0,5468.0,0.6176964
5469.0,5469.0,0.7394437
5470.0,5470.0,0.00706297
5471.0,5471.0,0.02570119
5472.0,5472.0,0.4302269
5473.0,5473.0,0.28905568
5474.0,5474.0,0.13901581
5475.0,5475.0,0.8612798
5476.0,5476.0,0.17200677
5477.0,5477.0,0.23342893
5478.0,5478.0,0.09347191
5479.0,5479.0,0.5182563
5480.0,5480.0,0.060853142
5481.0,5481.0,0.3607122
5482.0,5482.0,0.4897091
5483.0,5483.0,0.6231769
5484.0,5484.0,0.5315332
5485.0,5485.0,0.15520133
5486.0,5486.0,0.05366488
5487.0,5487.0,0.30154353
5488.0,5488.0,0.43342778
5489.0,5489.0,0.15130353
5490.0,5490.0,0.48926112
5491.0,5491.0,0.044185836
5492.0,5492.0,0.012791248
5493.0,5493.0,0.3216133
5494.0,5494.0,0.24684624
5495.0,5495.0,0.270042
5496.0,5496.0,0.8518556
5497.0,5497.0,0.019477352
5498.0,5498.0,0.027353978
5499.0,5499.0,0.09460159
5500.0,5500.0,0.13986614
5501.0,5501.0,0.5340454
5502.0,5502.0,0.6086804
5503.0,5503.0,0.6223142
5504.0,5504.0,0.8008602
5505.0,5505.0,0.062249728
5506.0,5506.0,0.23729818
5507.0,5507.0,0.24060664
5508.0,5508.0,0.07802577
5509.0,5509.0,0.2426167
5510.0,5510.0,0.24382801
5511.0,5511.0,0.60113674
5512.0,5512.0,0.7325484
5513.0,5513.0,0.87573004
5514.0,5514.0,0.7922773
5515.0,5515.0,0.089093335
5516.0,5516.0,0.11635869
5517.0,5517.0,0.026274852
5518.0,5518.0,0.44257814
5519.0,5519.0,0.044923034
5520.0,5520.0,0.17523065
5521.0,5521.0,0.031979892
5522.0,5522.0,0.23081693
5523.0,5523.0,0.14610176
5524.0,5524.0,0.03100915
5525.0,5525.0,0.6805856
5526.0,5526.0,0.018351264
5527.0,5527.0,0.047670227
5528.0,5528.0,0.49285212
5529.0,5529.0,0.27875832
5530.0,5530.0,0.1035223
5531.0,5531.0,0.4777877
5532.0,5532.0,0.003153399
5533.0,5533.0,0.07241833
5534.0,5534.0,0.8386923
5535.0,5535.0,0.054787237
5536.0,5536.0,0.5599503
5537.0,5537.0,0.77220416
5538.0,5538.0,0.08132304
5539.0,5539.0,0.014905788
5540.0,5540.0,0.1882552
5541.0,5541.0,0.8051851
5542.0,5542.0,0.5369296
5543.0,5543.0,0.67624706
5544.0,5544.0,0.06943517
5545.0,5545.0,0.7002225
5546.0,5546.0,0.52993554
5547.0,5547.0,0.59595984
5548.0,5548.0,0.08731939
5549.0,5549.0,0.8271646
5550.0,5550.0,0.23445071
5551.0,5551.0,0.07828153
5552.0,5552.0,0.37050405
5553.0,5553.0,0.15757455
5554.0,5554.0,0.76210797
5555.0,5555.0,0.28265497
5556.0,5556.0,8.367388E-4
5557.0,5557.0,0.071484275
5558.0,5558.0,0.52612144
5559.0,5559.0,0.11188332
5560.0,5560.0,0.0038821814
5561.0,5561.0,0.5431757
5562.0,5562.0,0.6032454
5563.0,5563.0,0.16191173
5564.0,5564.0,0.47308356
5565.0,5565.0,0.124585986
5566.0,5566.0,0.41188204
5567.0,5567.0,0.010528661
5568.0,5568.0,0.32980165
5569.0,5569.0,0.23165527
5570.0,5570.0,0.46996292
5571.0,5571.0,0.8541447
5572.0,5572.0,0.7538733
5573.0,5573.0,0.08742167
5574.0,5574.0,0.029881395
5575.0,5575.0,0.033316765
5576.0,5576.0,0.2642
5577.0,5577.0,0.43567616
5578.0,5578.0,0.053480558
5579.0,5579.0,0.04992899
5580.0,5580.0,0.21422608
5581.0,5581.0,0.34191275
5582.0,5582.0,0.19768372
5583.0,5583.0,0.25823718
5584.0,5584.0,0.3015979
5585.0,5585.0,0.050958443
5586.0,5586.0,0.3296121
5587.0,5587.0,0.4031644
5588.0,5588.0,0.732826
5589.0,5589.0,0.3844856
5590.0,5590.0,0.029294781
5591.0,5591.0,0.51947075
5592.0,5592.0,0.5587054
5593.0,5593.0,0.24459508
5594.0,5594.0,0.42034286
5595.0,5595.0,0.017153032
5596.0,5596.0,0.7670901
5597.0,5597.0,0.68228924
5598.0,5598.0,0.66394126
5599.0,5599.0,0.17454633
5600.0,5600.0,0.21070199
5601.0,5601.0,0.21382889
5602.0,5602.0,0.046684697
5603.0,5603.0,0.039766453
5604.0,5604.0,0.4869638
5605.0,5605.0,0.3018705
5606.0,5606.0,0.5562046
5607.0,5607.0,0.18949606
5608.0,5608.0,0.6844994
5609.0,5609.0,0.097802535
5610.0,5610.0,0.12767722
5611.0,5611.0,0.020542158
5612.0,5612.0,0.043178655
5613.0,5613.0,0.27922434
5614.0,5614.0,0.91284555
5615.0,5615.0,0.04257998
5616.0,5616.0,0.4576793
5617.0,5617.0,0.23128691
5618.0,5618.0,0.8922
5619.0,5619.0,0.018311217
5620.0,5620.0,0.5486347
5621.0,5621.0,0.773525
5622.0,5622.0,0.10657085
5623.0,5623.0,0.1676239
